trial,blend_rate,borrow_penalty,cov_lookback_days,rebalance_freq,spread_penalty,vol_cap,vol_floor,vol_lookback_days,vol_target,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
132,0.1741531739370069,1.655849833424881,116,41,1.5197606502127858,0.7694513396466319,0.2981477381656703,5,0.1187279998219301,-0.510813,-3.907020,0.611142,1.396428,2.742232,1.144998,0.759894,2.359817,2.813955,-2.074331,2.397031,-2.544590,0.007801,-1.207850,3.688074,-1.941092,5.615021,2.372404,-1.033677,-0.228587,-3.258262,0.864680,-2.321937,3.076511,1.112183,1.891396,3.810940,2.938440,2.617239,-4.053206,0.338785,3.044435,6.081057,0.158256,-3.122218,3.918342,0.821041,6.830470,2.613517,-4.053206,6.081057,0.314152,0.2
304,0.7067781743377517,1.5494943320478904,142,54,1.4721276721181473,0.7351897819382044,0.34461295680211335,34,0.12260566030065817,-0.570016,-3.815941,0.555592,1.459471,2.748260,1.300571,0.785880,2.278756,2.775066,-2.078758,2.403100,-2.455069,0.059458,-1.119367,3.684194,-2.007559,5.560360,2.301140,-0.969674,-0.422519,-3.447999,0.847493,-2.407918,3.186025,1.113888,1.946119,3.796521,3.025160,2.598403,-4.031181,0.390077,3.098260,5.972038,0.122923,-2.981384,3.852642,0.820945,6.784235,2.604656,-4.031181,5.972038,0.315184,0.3
88,0.17619476910728732,1.703762568933909,23,55,1.4536888414840141,0.8383844334559684,0.36246101595924307,5,0.06737450029093232,-0.201910,-3.861133,0.525525,1.053718,2.801028,1.030641,0.978851,2.232694,2.570660,-1.930324,2.504510,-2.417496,0.217574,-1.310578,3.900447,-1.820805,5.185332,2.271737,-1.073075,-0.195550,-3.232538,1.016938,-2.245797,2.903999,1.252393,1.773724,3.769541,2.774806,2.508138,-3.858704,0.504195,3.308811,5.743677,-0.152364,-3.088658,4.092710,0.820353,6.463213,2.542285,-3.861133,5.743677,0.322683,0.2
344,0.8854755237390213,1.4043133099715195,30,55,1.4226652792226606,0.6939637251895237,0.17073821084243818,7,0.2496041265239532,-0.890674,-3.785985,0.641501,1.715615,2.714591,2.006585,0.683100,2.484247,2.686006,-2.025646,2.407969,-2.347647,0.455671,-1.293379,3.793301,-1.869198,4.970003,1.977931,-0.943801,-0.773108,-3.556775,0.908458,-2.723434,3.241940,1.380956,1.951004,3.881052,3.021896,2.249090,-4.059947,0.350784,3.174979,5.888350,0.251347,-2.973514,3.927324,0.820016,6.767383,2.601419,-4.059947,5.888350,0.315219,0.2
476,0.19640313564915973,1.368342596568988,19,56,1.4589049436177743,0.8298798651085488,0.15077916753328216,29,0.13387897951268443,-0.807409,-3.812031,0.657879,1.716716,2.636061,2.256101,0.610758,2.588813,2.663515,-1.983883,2.385928,-2.483227,0.604086,-1.383758,3.827279,-1.958472,4.808746,1.883952,-0.976562,-0.823138,-3.512865,0.997326,-2.821542,3.198560,1.425654,2.049352,3.851603,2.866226,2.159316,-4.038142,0.408613,3.214754,5.913676,0.371363,-3.058610,4.071582,0.819673,6.821989,2.611894,-4.038142,5.913676,0.313823,0.2
406,0.20107557447291496,1.3280579090193858,23,55,1.515820292862392,0.744145749157008,0.3371132742503342,24,0.11605944122802006,-0.791530,-3.880540,0.666023,1.716339,2.555140,2.334437,0.576706,2.724829,2.587928,-1.891898,2.400299,-2.598806,0.665819,-1.451192,3.786441,-1.931154,4.819086,1.907770,-0.937577,-0.909391,-3.489957,1.073080,-2.872824,3.067627,1.445140,2.082462,3.785261,2.900696,2.164247,-4.167273,0.501150,3.196565,6.055098,0.479368,-3.125398,4.056057,0.819445,6.925955,2.631721,-4.167273,6.055098,0.311372,0.2
328,0.18708297720021427,1.4684098342444039,18,48,1.3608633429912955,0.8008154483183135,0.30734760129802474,46,0.29219060937990804,-0.578915,-3.725504,0.599199,1.576604,2.820610,1.801356,0.724382,2.375325,2.641992,-2.110488,2.385261,-2.378648,0.393234,-1.223914,3.878659,-1.874853,4.913475,1.921230,-0.982415,-0.622418,-3.507536,0.860048,-2.586231,3.337036,1.300460,2.002429,3.831378,2.875551,2.320046,-4.020222,0.441330,3.209200,5.689999,0.142786,-2.913708,3.978767,0.819320,6.591750,2.567440,-4.020222,5.689999,0.319119,0.3
52,0.3167271437508191,1.549888735811118,46,60,1.385694279784418,0.7180331685797356,0.24901757955679443,15,0.18028471814253816,-0.500383,-3.714885,0.543106,1.475006,2.830148,1.393994,0.770047,2.265978,2.701407,-2.145789,2.388481,-2.365460,0.235611,-1.126303,3.808764,-1.871627,5.241642,2.060816,-1.031588,-0.447268,-3.495206,0.827495,-2.404854,3.215746,1.115343,1.897116,3.770297,3.038561,2.517035,-4.034993,0.514298,3.150940,5.843977,0.068678,-2.906445,3.859905,0.819155,6.605617,2.570140,-4.034993,5.843977,0.318720,0.2
108,0.19091153652457687,1.4121890875048313,16,41,1.3651113417208531,0.7788908371955854,0.3563145763163666,10,0.10378644679268516,-0.726668,-3.738106,0.608352,1.643383,2.785013,2.056745,0.671333,2.497543,2.646109,-1.998586,2.349379,-2.358611,0.471420,-1.300138,3.828183,-1.800897,4.814970,1.907109,-1.035093,-0.759290,-3.482423,0.912099,-2.688694,3.360495,1.351947,2.022710,3.879992,2.826666,2.078991,-4.039640,0.382023,3.287136,5.701793,0.187672,-2.939952,4.072189,0.818754,6.636611,2.576162,-4.039640,5.701793,0.317819,0.2
85,0.12709605947523306,1.6548648184409962,15,55,1.8064749116374414,0.7476940398692509,0.3084835304873824,7,0.095878765856639,-0.305248,-3.926024,0.594483,1.273568,2.806419,1.237499,0.603103,2.444741,2.852883,-2.165065,2.327333,-2.586861,0.201486,-1.431944,3.795030,-1.954582,5.571719,2.586392,-1.088246,-0.129988,-3.254237,0.898120,-2.090364,3.087470,1.129124,1.988285,3.904812,2.834638,2.443587,-4.074460,0.024551,2.943074,6.035657,0.060319,-3.232066,4.056551,0.818382,6.905178,2.627771,-4.074460,6.035657,0.311436,0.2
86,0.21559925891555776,1.840488420926056,25,45,1.6297575309996775,0.7750802251994298,0.23047834372261483,9,0.1041444508331869,-0.134973,-3.992378,0.721970,1.253772,2.718046,0.880773,0.708516,2.541404,2.769920,-2.195217,2.370598,-2.676613,0.126272,-1.475700,3.859067,-1.731082,5.437131,2.539579,-1.216819,0.128628,-2.991307,0.940791,-2.122919,2.919439,1.208403,1.741448,3.872395,2.671888,2.585946,-4.093653,0.343940,2.879447,6.037295,0.140924,-3.313293,3.977557,0.817533,6.759812,2.599964,-4.093653,6.037295,0.314440,0.2
176,0.1453625794423651,1.3697904970311943,27,36,1.444392736694734,0.6877642174285112,0.25563659146758255,7,0.137860902305854,-0.878337,-3.786664,0.636563,1.739201,2.619283,2.112551,0.676317,2.578369,2.672406,-1.971670,2.400235,-2.434474,0.589318,-1.325471,3.817916,-1.877779,4.866110,1.923806,-0.983390,-0.818155,-3.520911,0.968519,-2.809614,3.187784,1.366411,1.988865,3.846767,2.958757,2.194813,-4.080371,0.361092,3.210191,5.912097,0.324187,-3.015091,3.973670,0.817314,6.784795,2.604764,-4.080371,5.912097,0.313777,0.2
50,0.3196278461088371,1.5169534221444916,46,59,1.3588680222721692,0.7080251338892314,0.24581299425831957,15,0.18271553448397881,-0.546375,-3.691109,0.540412,1.515227,2.824913,1.474108,0.759177,2.259517,2.681542,-2.141532,2.390665,-2.327325,0.269764,-1.117908,3.807187,-1.858734,5.178824,1.990229,-1.029646,-0.506103,-3.537385,0.817592,-2.457256,3.256842,1.152238,1.900055,3.766400,3.035199,2.479885,-4.038544,0.513623,3.177716,5.804692,0.074428,-2.865458,3.859542,0.817011,6.582416,2.565622,-4.038544,5.804692,0.318446,0.2
434,0.32986355515269344,1.5023289849669446,135,49,1.429903269475153,0.7385709730858082,0.3141517676231883,30,0.12208675338007399,-0.661109,-3.782016,0.569638,1.529930,2.745778,1.452845,0.756982,2.284823,2.731420,-2.060135,2.400701,-2.389363,0.134075,-1.134669,3.683694,-1.967560,5.443403,2.160130,-0.996237,-0.529926,-3.499218,0.835835,-2.501386,3.248067,1.186482,1.941328,3.797208,3.000259,2.518911,-4.043031,0.396179,3.150646,5.905835,0.145565,-2.928987,3.885155,0.816979,6.743130,2.596754,-4.043031,5.905835,0.314616,0.3
57,0.2857150047396148,1.4396567083390084,73,60,1.4074975878393268,0.7173674269967274,0.2519712870285417,18,0.18364116091674235,-0.823316,-3.781941,0.596818,1.666613,2.743734,1.773311,0.685894,2.387252,2.700638,-2.008248,2.404713,-2.310524,0.232444,-1.212529,3.647106,-1.838902,5.229290,1.925855,-0.971487,-0.635012,-3.525816,0.822596,-2.674210,3.286089,1.289131,1.953141,3.836727,2.964304,2.329659,-4.069024,0.409028,3.211876,5.885713,0.234067,-2.913092,3.946281,0.816616,6.722042,2.592690,-4.069024,5.885713,0.314969,0.2
459,0.9379046645544684,1.6884792662315928,38,52,1.452113385657592,0.7726601126647434,0.31975373842201554,30,0.1147363128559916,-0.353588,-3.862102,0.627499,1.351205,2.812178,1.192167,0.734771,2.383971,2.755859,-2.174653,2.378758,-2.504812,0.200054,-1.242687,3.793129,-1.856383,5.322545,2.180151,-1.151444,-0.236286,-3.276492,0.874385,-2.277244,3.077201,1.186392,1.799441,3.779058,2.891521,2.566572,-4.065408,0.539365,3.020554,5.963961,0.095678,-3.056807,3.831960,0.813902,6.648072,2.578386,-4.065408,5.963961,0.315663,0.2
291,0.9307286827380632,1.626069077695979,14,46,1.9791265810256415,0.971212801600116,0.3351942790897612,32,0.10631841222727487,-0.303853,-3.976664,0.568185,1.256427,2.737289,1.165543,0.829940,2.390719,2.868809,-2.215306,2.310034,-2.539138,0.203344,-1.516205,3.739707,-1.959909,5.765368,2.663588,-1.101877,-0.117427,-3.305809,0.820128,-1.965289,3.141373,1.183977,1.985505,3.941596,2.754697,2.466647,-4.107879,-0.139430,2.802971,6.009318,0.047379,-3.290522,4.127112,0.812232,6.987809,2.643447,-4.107879,6.009318,0.307262,0.2
375,0.9819911207249719,1.5934604782178154,28,55,1.3528131253794926,0.6991504955250619,0.1964889146938344,36,0.28589618409742834,-0.458178,-3.735602,0.568454,1.465544,2.799219,1.278966,0.794780,2.322015,2.716526,-2.162554,2.396151,-2.391274,0.298418,-1.133006,3.920127,-1.791186,5.069475,2.127048,-1.107812,-0.392403,-3.423305,0.831542,-2.412632,3.239645,1.118973,1.826406,3.782954,3.015173,2.467953,-4.042356,0.439993,3.146157,5.679904,0.045769,-2.896884,3.828036,0.812001,6.514642,2.552380,-4.042356,5.679904,0.318135,0.3
361,0.7592640069469218,1.9572892878727624,23,50,1.5767925713767161,0.7615773431950275,0.1695665262511937,35,0.2827408496847666,0.018338,-4.071884,0.785711,1.168387,2.684872,0.721548,0.648379,2.630921,2.813899,-2.216545,2.336791,-2.752849,0.036414,-1.554914,3.865393,-1.678090,5.345524,2.546510,-1.344805,0.333776,-2.807349,0.980086,-2.029574,2.837327,1.242550,1.651365,3.826263,2.487364,2.572542,-4.124885,0.436214,2.848913,6.036842,0.209307,-3.374363,4.072516,0.810625,6.728901,2.594013,-4.124885,6.036842,0.312498,0.2
461,0.550202506187024,1.5126481468257238,130,47,1.4026924807180456,0.78552109718649,0.3567740459654512,34,0.12932055434949635,-0.637468,-3.771448,0.553827,1.517335,2.756578,1.408045,0.764860,2.261916,2.725385,-2.065903,2.402798,-2.381984,0.115933,-1.125671,3.698063,-1.955949,5.391357,2.133415,-1.011141,-0.501529,-3.500830,0.813070,-2.479529,3.257412,1.165409,1.915996,3.771020,2.982207,2.519816,-4.052109,0.391836,3.164209,5.843097,0.120026,-2.898442,3.873908,0.810153,6.686529,2.585832,-4.052109,5.843097,0.313305,0.3
78,0.1412735143837112,1.904112380348677,24,44,1.6852603777845552,0.8260164782144608,0.352015005400105,9,0.12358328175650962,-0.066381,-4.059284,0.777859,1.208483,2.685405,0.752399,0.662678,2.575660,2.878762,-2.225235,2.343497,-2.689700,0.096693,-1.551407,3.821656,-1.719509,5.424236,2.592558,-1.320014,0.268906,-2.903372,0.934632,-2.042968,2.878737,1.227308,1.692546,3.868389,2.545126,2.583516,-4.129332,0.310130,2.838604,6.046756,0.163725,-3.352486,4.037433,0.809889,6.779256,2.603700,-4.129332,6.046756,0.311053,0.2
391,0.5237556201193188,1.573914897767897,26,34,1.2979623336285817,0.8220661898005863,0.43030987809334226,33,0.2579318802212198,-0.450013,-3.688172,0.546852,1.492151,2.799726,1.335548,0.802392,2.303333,2.639799,-2.151969,2.404434,-2.360682,0.332737,-1.138011,3.933672,-1.724002,4.955374,2.042386,-1.115695,-0.414250,-3.452981,0.810510,-2.440982,3.308906,1.164664,1.817333,3.754567,2.918817,2.424556,-4.043600,0.536974,3.179904,5.567284,0.033751,-2.833292,3.818474,0.808625,6.408783,2.531557,-4.043600,5.567284,0.319418,0.2
281,0.5051380432239132,1.4850786784973484,117,51,1.3791463651615532,0.7248447460901024,0.35564074645449445,35,0.09619762796957024,-0.720787,-3.766422,0.566955,1.586381,2.740231,1.526626,0.738663,2.292337,2.708172,-2.046903,2.406971,-2.335927,0.149432,-1.123750,3.690299,-1.885429,5.291053,2.011202,-1.014896,-0.547118,-3.490965,0.800945,-2.567873,3.300823,1.235822,1.904573,3.776351,2.942243,2.449972,-4.060848,0.358214,3.192908,5.827643,0.152100,-2.882488,3.895962,0.808402,6.655327,2.579792,-4.060848,5.827643,0.313359,0.3
106,0.13510151038172624,1.3671520948237905,27,48,1.442913653550218,0.7977252728213465,0.26198448653518835,6,0.09127440706436407,-0.878109,-3.788595,0.640805,1.746165,2.617206,2.121103,0.429755,2.553857,2.674605,-1.965858,2.403498,-2.437905,0.596576,-1.326919,3.821576,-1.877395,4.852580,1.916320,-0.987624,-0.823352,-3.519517,0.971138,-2.815238,3.185026,1.369958,1.987117,3.841580,2.957169,2.193209,-4.084301,0.353889,3.213089,5.912145,0.331019,-3.011040,3.922924,0.808235,6.776227,2.603119,-4.084301,5.912145,0.310487,0.2
91,0.10202673706256504,1.6352728982506166,27,52,1.3342116559144477,0.6910803043664066,0.3439675130494519,9,0.12632342007040143,-0.396926,-3.732713,0.563556,1.446513,2.785820,1.242771,0.788601,2.353360,2.711368,-2.170659,2.385567,-2.408515,0.286271,-1.178505,3.923066,-1.732873,5.015537,2.121405,-1.150806,-0.313305,-3.378952,0.833664,-2.390340,3.236830,1.134105,1.790347,3.765362,2.910595,2.445508,-4.063976,0.454435,3.151507,5.628291,0.038741,-2.897594,3.862264,0.807231,6.459340,2.541523,-4.063976,5.628291,0.317617,0.2
418,0.9783985148335294,1.6948290835277733,16,57,1.3531157107529417,0.7787761477214913,0.3381945712279241,34,0.13147547293667297,-0.241495,-3.816367,0.588538,1.363890,2.837085,1.297091,0.729205,2.430999,2.704047,-2.132666,2.328165,-2.511735,0.210130,-1.246179,3.908576,-1.712560,5.000154,2.134386,-1.243151,-0.256244,-3.226696,0.869140,-2.302158,3.208586,1.169898,1.844479,3.769985,2.712121,2.331542,-4.057852,0.436177,3.182191,5.648183,0.034441,-2.986899,4.014072,0.806086,6.469502,2.543521,-4.057852,5.648183,0.316917,0.2
56,0.27738608320450514,1.4021744682024815,68,60,1.357198549148795,0.7087093223435151,0.2551683331533967,16,0.18018325330088078,-0.814307,-3.760938,0.618968,1.731354,2.672621,1.934232,0.633702,2.440720,2.678694,-1.964859,2.383159,-2.286803,0.319052,-1.252952,3.620129,-1.811512,5.037289,1.749355,-1.008655,-0.704933,-3.531138,0.822006,-2.791028,3.276662,1.391533,1.907075,3.779961,2.912952,2.229801,-4.100375,0.432403,3.289198,5.803923,0.270466,-2.894577,4.001921,0.805975,6.655985,2.579919,-4.100375,5.803923,0.312403,0.2
79,0.1622043749341635,1.7625535418578684,29,47,1.7614879191775081,0.7830317182802907,0.2877013664642319,5,0.0999505408577798,-0.294718,-3.987161,0.684764,1.285692,2.725472,1.017543,0.532322,2.459147,2.897651,-2.219862,2.367218,-2.583188,0.119526,-1.447848,3.794613,-1.858814,5.525207,2.582247,-1.170036,0.028694,-3.153962,0.859294,-2.123137,2.960738,1.159304,1.789980,3.902224,2.852127,2.590738,-4.093144,0.150278,2.829909,6.051678,0.120951,-3.284046,3.932358,0.805660,6.854766,2.618161,-4.093144,6.051678,0.307720,0.2
62,0.3444608182660613,1.490418747091841,49,53,1.272680789836834,0.7611373522465174,0.2954918567855098,19,0.15948614215733162,-0.561565,-3.666550,0.564710,1.592741,2.800374,1.574314,0.723205,2.254826,2.647799,-2.127524,2.395243,-2.263991,0.309858,-1.133364,3.775736,-1.777743,5.017160,1.814486,-1.067918,-0.553890,-3.601655,0.761058,-2.552500,3.342383,1.250173,1.867854,3.722025,2.961948,2.372178,-4.061355,0.482169,3.224397,5.674976,0.113825,-2.767736,3.890513,0.805504,6.485003,2.546567,-4.061355,5.674976,0.316310,0.2
3,0.6467903667112945,1.6167946962329223,82,5,1.9312640661491187,0.5325257964926398,0.476998491764,38,0.07604151339556871,-0.430833,-3.966960,0.546949,1.341361,2.672497,1.064943,0.714832,2.317634,2.934950,-2.191681,2.366391,-2.457381,0.020084,-1.393745,3.557729,-1.971793,5.873717,2.521155,-1.117665,-0.059045,-3.314188,0.711546,-2.155315,3.079609,1.147940,1.901818,3.885578,2.940333,2.597907,-4.055604,-0.056221,2.835365,6.100941,0.141113,-3.213833,4.009612,0.802771,6.966212,2.639358,-4.055604,6.100941,0.304154,0.4
90,0.1345291319764927,1.9168834866407605,14,54,1.7294936056610555,0.7934012555925992,0.31491075601629087,11,0.11734298183397951,0.032469,-4.104813,0.761151,1.140939,2.671026,0.807849,0.705607,2.607257,2.816062,-2.218629,2.284190,-2.750187,0.083532,-1.614480,3.815802,-1.742517,5.543162,2.596720,-1.306568,0.245643,-2.893137,0.931630,-1.919316,2.898547,1.232952,1.740446,3.829788,2.423055,2.467647,-4.128649,0.170560,2.871498,6.054719,0.078153,-3.395263,4.162746,0.802766,6.829671,2.613364,-4.128649,6.054719,0.307177,0.2
21,0.9103762514469974,1.7942205199051542,44,55,1.4519113577404787,0.6695148955243504,0.2071443085756974,10,0.20093739346378237,-0.209747,-3.887973,0.672855,1.317069,2.768111,1.005544,0.660614,2.444169,2.760714,-2.202850,2.359625,-2.548502,0.081113,-1.350676,3.804499,-1.763548,5.361433,2.222589,-1.257984,-0.034919,-3.152021,0.872559,-2.239964,2.982917,1.211544,1.713012,3.756273,2.744180,2.540163,-4.108514,0.495578,3.030696,5.988365,0.089533,-3.136341,3.906271,0.802677,6.652547,2.579253,-4.108514,5.988365,0.311205,0.2
98,0.2532831316300381,1.6732507189391406,27,48,1.3190156510824405,0.8622955665253053,0.23840531010328586,13,0.1491359602098971,-0.339598,-3.746012,0.588080,1.433398,2.778675,1.181340,0.759794,2.370529,2.720372,-2.182682,2.384351,-2.415947,0.272434,-1.203535,3.930800,-1.695186,4.978622,2.112873,-1.203730,-0.246995,-3.326655,0.829599,-2.374037,3.217812,1.155288,1.744742,3.748876,2.853537,2.442267,-4.082013,0.438379,3.146824,5.605032,0.040914,-2.898636,3.872796,0.802564,6.423724,2.534507,-4.082013,5.605032,0.316655,0.2
63,0.349341249515587,1.5654725986443483,49,53,1.2735674593675832,0.7559230150340163,0.23656629046772185,14,0.15683697681340103,-0.418385,-3.681431,0.542635,1.499771,2.818788,1.362077,0.749666,2.229694,2.673904,-2.160096,2.385937,-2.312714,0.241368,-1.112991,3.798151,-1.770256,5.063814,1.894976,-1.111825,-0.420300,-3.534449,0.744490,-2.438145,3.292858,1.158324,1.824993,3.688429,2.952958,2.437502,-4.058005,0.508568,3.200267,5.646365,0.056441,-2.784859,3.876498,0.801251,6.436033,2.536934,-4.058005,5.646365,0.315834,0.2
117,0.14081246272945888,1.4489749253793123,12,38,1.2434656197113938,0.7694527135294271,0.24249523849765592,13,0.12161434854661327,-0.623598,-3.724065,0.523398,1.547878,2.814662,1.883695,0.788053,2.392137,2.521195,-2.117553,2.322410,-2.235237,0.477053,-1.224881,3.827429,-1.742797,4.787225,1.827052,-0.977797,-0.772092,-3.507956,0.833907,-2.594461,3.530314,1.381101,1.951259,3.775018,2.809697,2.133028,-4.098040,0.327483,3.285588,5.459148,0.090705,-2.753629,3.926175,0.801208,6.434109,2.536555,-4.098040,5.459148,0.315865,0.2
54,0.28938648532480704,1.7445110821521892,45,60,1.392381603589655,0.7107862617242451,0.2509639004524501,16,0.1886702221095405,-0.259295,-3.818846,0.634707,1.359245,2.773470,1.091147,0.682503,2.389972,2.733453,-2.205184,2.363641,-2.468714,0.132363,-1.282026,3.816507,-1.744948,5.236738,2.110098,-1.240236,-0.116871,-3.234103,0.833994,-2.301041,3.063176,1.194014,1.722521,3.729696,2.787525,2.512977,-4.099556,0.502019,3.078868,5.863266,0.088905,-3.033971,3.933867,0.800830,6.554707,2.560216,-4.099556,5.863266,0.312798,0.2
105,0.2278958110182765,1.2788897992530188,23,46,1.5321120160950423,0.8362247390943105,0.17274788209102004,8,0.07618803475053389,-0.684256,-3.928649,0.625703,1.326640,2.472285,2.465499,0.565373,2.621218,2.500636,-1.714570,2.410693,-2.726957,0.765377,-1.508075,3.742556,-1.918891,4.687859,1.805432,-0.902918,-0.985934,-3.478500,1.111947,-3.002681,2.950361,1.494199,2.109486,3.673867,2.888338,2.119158,-4.240082,0.498679,3.376937,6.120485,0.524387,-3.144404,4.207637,0.800801,6.953984,2.637041,-4.240082,6.120485,0.303674,0.2
343,0.731518295982866,1.2704456902430261,19,45,1.5698859606179592,0.8312552946424016,0.40139382478965024,8,0.26889063232554644,-0.619797,-3.948008,0.717140,1.748919,2.448950,2.536187,0.370387,2.923519,2.535429,-1.835633,2.396106,-2.783071,0.790705,-1.544490,3.718893,-1.986467,4.650677,1.765355,-0.993578,-0.969801,-3.482619,1.109927,-3.074461,2.903202,1.508805,2.140906,3.650511,2.859597,2.094167,-4.267241,0.448544,3.325580,6.162770,0.529231,-3.184929,4.116373,0.798939,7.063773,2.657776,-4.267241,6.162770,0.300604,0.2
417,0.5457695924798884,1.871217208339241,25,53,1.4263144948504773,0.7141135271571186,0.4232273317046374,32,0.28015873419733867,-0.050994,-3.928532,0.721405,1.277547,2.710738,0.861854,0.664002,2.544536,2.708789,-2.220258,2.360386,-2.605653,0.140656,-1.430760,3.910926,-1.595157,5.137339,2.313940,-1.336210,0.134951,-2.976353,0.896130,-2.201365,2.978324,1.257255,1.626442,3.775710,2.562678,2.499655,-4.120191,0.453345,2.988252,5.800266,0.096658,-3.168145,3.969447,0.798823,6.512588,2.551977,-4.120191,5.800266,0.313021,0.3
387,0.7188430445345559,1.5931212798386576,24,50,1.203710164406101,0.7402256087253483,0.10747116483277719,35,0.28402650580053074,-0.367162,-3.678408,0.548302,1.498761,2.797094,1.315423,0.768335,2.267262,2.673606,-2.183910,2.382752,-2.294869,0.360135,-1.145408,3.953937,-1.655559,4.779168,1.942682,-1.198343,-0.410601,-3.446955,0.787565,-2.443274,3.362893,1.200478,1.766163,3.711221,2.803166,2.377238,-4.081958,0.580817,3.226325,5.404322,0.005808,-2.745019,3.868175,0.798060,6.291494,2.508285,-4.081958,5.404322,0.318170,0.2
111,0.16969343125999725,1.5759664680550565,17,54,1.427293369523605,0.817638323693195,0.3030049012479627,8,0.03907233569979979,-0.269434,-3.735077,0.476696,0.940514,2.911198,1.240495,0.913747,2.010989,2.419753,-2.046809,2.344953,-2.404733,0.159552,-1.357853,3.689438,-1.666855,5.082349,2.004429,-0.783692,-0.287164,-3.414008,0.929058,-2.256778,2.911169,1.217106,2.120718,3.760004,2.806471,2.340787,-3.872865,0.391188,3.521095,5.719343,-0.108119,-3.081319,4.089404,0.797660,6.380062,2.525879,-3.872865,5.719343,0.315795,0.2
55,0.3085224796733508,1.612741943279934,71,59,1.9980896078178896,0.7245492200989829,0.2505421941357782,16,0.18694028787179573,-0.425669,-3.963551,0.523161,1.324503,2.695477,1.006364,0.723054,2.294225,2.981171,-2.213658,2.361277,-2.442434,0.007705,-1.433642,3.545256,-1.971030,5.945408,2.556428,-1.133225,-0.031964,-3.354790,0.681152,-2.106463,3.087587,1.149997,1.930501,3.901550,2.919002,2.588000,-4.131451,-0.080889,2.769433,6.095459,0.120765,-3.244995,4.027198,0.797248,7.027132,2.650874,-4.131451,6.095459,0.300749,0.2
34,0.34374902613586683,1.6719602410244117,82,49,1.9252968293558501,0.5392281906711329,0.061407834536955884,23,0.14852228359052175,-0.385718,-3.996617,0.564110,1.310013,2.667190,0.930739,0.711100,2.318964,2.935653,-2.198086,2.362915,-2.498128,0.017373,-1.414633,3.529288,-1.931042,5.861415,2.550622,-1.177414,0.040543,-3.263827,0.703693,-2.108509,3.033574,1.165672,1.888936,3.867729,2.870170,2.582064,-4.126763,0.040385,2.820791,6.093563,0.128439,-3.236358,4.026022,0.796774,6.950900,2.636456,-4.126763,6.093563,0.302214,0.2
60,0.2084267317456728,1.3031076657790628,31,57,1.5087388201701009,0.6379487823886383,0.18760710832209743,13,0.18542517793224,-0.828128,-3.914429,0.682959,1.767697,2.512833,2.291247,0.500203,2.760024,2.577177,-1.863058,2.413036,-2.648387,0.649502,-1.404843,3.697474,-1.921532,4.793117,1.789583,-0.967453,-0.984521,-3.517156,1.037346,-2.951975,2.972993,1.469450,2.036721,3.704891,2.992865,2.163909,-4.248136,0.439500,3.235790,6.123672,0.424074,-3.105610,3.981081,0.796164,6.958816,2.637957,-4.248136,6.123672,0.301811,0.2
262,0.6780367745060968,1.507498768064583,22,52,1.1207929959478302,0.7566723730139367,0.32056745139271525,25,0.1009945907881013,-0.462510,-3.596187,0.497415,1.570611,2.807596,1.520455,0.765967,2.228202,2.584050,-2.183725,2.380210,-2.216589,0.429728,-1.100361,3.979371,-1.662045,4.645291,1.762229,-1.154163,-0.525194,-3.561284,0.755068,-2.543719,3.503114,1.286703,1.801868,3.680516,2.820966,2.300953,-4.073226,0.638412,3.263077,5.253674,0.017688,-2.661008,3.883645,0.795467,6.235557,2.497110,-4.073226,5.253674,0.318555,0.2
76,0.15113129428749378,1.9990754425899464,12,43,1.5629247224640404,0.8105551239621818,0.3212646021819851,8,0.10896158476658013,0.142897,-4.158480,0.785715,1.008287,2.704831,0.700256,0.685182,2.684748,2.747092,-2.222867,2.268408,-2.784059,0.019283,-1.621800,3.822440,-1.690047,5.417865,2.594099,-1.338192,0.299739,-2.727332,0.992160,-1.938310,2.826445,1.302881,1.654943,3.752357,2.385260,2.512379,-4.154845,0.175037,2.892568,6.077713,0.137975,-3.394529,4.072923,0.795362,6.757688,2.599555,-4.158480,6.077713,0.305961,0.2
125,0.12884513287935176,1.304720476070121,26,49,1.7775196959739605,0.8591295528112016,0.25744338982443715,12,0.12614124790041104,-0.756540,-3.914546,0.715768,1.721242,2.453488,2.249421,0.484662,2.820204,2.632366,-1.913207,2.405020,-2.640175,0.704759,-1.599424,3.666642,-1.911036,4.913708,1.962923,-1.035873,-0.801996,-3.454982,1.006938,-2.884791,2.943498,1.554339,2.037827,3.760916,2.838662,2.145181,-4.303808,0.202570,3.119636,6.160222,0.481603,-3.238629,4.054040,0.793906,7.024804,2.650435,-4.303808,6.160222,0.299538,0.2
